"","Datum","Klant","Technische.tekening","Aantal","Materiaal","Levertermijn","Productiedatum","Complexiteit","Snijlijn","Kosten"
"1708",2016-08-17,"KSW",TRUE,160,"RVS 7mm",10,2016-08-24,7,10,2720
"1709",2016-08-17,"Larson Automotive Engineering",TRUE,154,"RVS 10mm",10,2016-08-24,3,7,1540
"1710",2016-08-17,"Borculo Maritieme Techniek",TRUE,136,"RVS 7mm",10,2016-08-24,7,9,2176
"1711",2016-08-22,"Larson Automotive Engineering",TRUE,76,"RVS 10mm",5,2016-08-24,5,2,532
"1712",2016-08-22,"Hattink Spare Parts",TRUE,127,"Staal 7mm",5,2016-08-24,3,9,1524
"1713",2016-08-22,"Special Scaffoldings",TRUE,44,"RVS 7mm",5,2016-08-24,1,2,132
"1714",2016-08-22,"CamCad",TRUE,129,"RVS 10mm",5,2016-08-24,6,9,1935
"1715",2016-08-18,"Proto Steel",TRUE,38,"RVS 7mm",10,2016-08-25,7,7,532
"1716",2016-08-18,"DTMetal",TRUE,44,"RVS 10mm",10,2016-08-25,3,7,440
"1717",2016-08-18,"Kuster Roasting Machines",TRUE,56,"RVS 10mm",10,2016-08-25,3,8,616
"1718",2016-08-23,"Metaal Combinatie Kanfort",TRUE,146,"Staal 7mm",5,2016-08-25,8,4,1752
"1719",2016-08-23,"DTMetal",TRUE,121,"RVS 10mm",5,2016-08-25,2,4,726
"1720",2016-08-19,"Kopa Products",TRUE,113,"Staal 7mm",10,2016-08-26,6,1,791
"1721",2016-08-19,"Kling Steel",TRUE,26,"RVS 10mm",10,2016-08-26,9,10,494
"1722",2016-08-24,"KSW",TRUE,94,"Staal 7mm",5,2016-08-26,2,4,564
"1723",2016-08-24,"Karel Nieuwdam",TRUE,119,"Staal 7mm",5,2016-08-26,10,4,1666
"1724",2016-08-24,"DTMetal",TRUE,99,"RVS 10mm",5,2016-08-26,5,5,990
"1725",2016-08-24,"Mink Industrial Metal Ware",TRUE,128,"RVS 10mm",5,2016-08-26,3,1,512
"1726",2016-08-24,"FTME",TRUE,51,"RVS 10mm",5,2016-08-26,5,1,306
"1727",2016-08-20,"SODIA",TRUE,106,"Staal 7mm",10,2016-08-27,10,4,1484
"1728",2016-08-25,"Proto Steel",TRUE,110,"RVS 10mm",5,2016-08-27,4,9,1430
"1729",2016-08-25,"Kopa Products",TRUE,117,"RVS 10mm",5,2016-08-27,8,9,1989
"1730",2016-08-25,"DTMetal",TRUE,75,"RVS 10mm",5,2016-08-27,1,4,375
"1731",2016-08-25,"Metaalbouw Veluwe",TRUE,122,"Staal 7mm",5,2016-08-27,4,10,1708
"1732",2016-08-25,"Secure Fencing",TRUE,138,"RVS 7mm",5,2016-08-27,7,1,1104
"1733",2016-08-21,"FTME",TRUE,11,"RVS 7mm",10,2016-08-28,3,10,143
"1734",2016-08-21,"Waalwijk Machinebouw",TRUE,161,"RVS 7mm",10,2016-08-28,9,10,3059
"1735",2016-08-26,"King Truck Parts",TRUE,48,"RVS 10mm",5,2016-08-28,4,10,672
"1736",2016-08-26,"Bart Speed and Safety",TRUE,155,"RVS 10mm",5,2016-08-28,6,8,2170
"1737",2016-08-26,"Waalwijk Machinebouw",TRUE,208,"RVS 10mm",5,2016-08-28,4,3,1456
"1738",2016-08-26,"Borderwijk Robotics",TRUE,113,"Staal 7mm",5,2016-08-28,3,8,1243
"1739",2016-08-26,"Breda Containerbouw",TRUE,84,"RVS 10mm",5,2016-08-28,4,4,672
"1740",2016-08-26,"Kuster Roasting Machines",TRUE,56,"RVS 10mm",5,2016-08-28,10,2,672
"1741",2016-08-26,"Secure Fencing",TRUE,138,"Staal 7mm",5,2016-08-28,6,10,2208
"1742",2016-08-26,"Kuster Roasting Machines",TRUE,66,"Staal 7mm",5,2016-08-28,3,6,594
"1743",2016-08-27,"Krom BV",TRUE,59,"Staal 7mm",5,2016-08-29,10,10,1180
"1744",2016-08-27,"Kulong Machinery",TRUE,46,"RVS 10mm",5,2016-08-29,9,3,552
"1745",2016-08-27,"DTMetal",TRUE,128,"RVS 7mm",5,2016-08-29,9,8,2176
"1746",2016-08-27,"Hattink Spare Parts",TRUE,94,"Staal 7mm",5,2016-08-29,6,8,1316
"1747",2016-08-27,"Maja Metal Art",TRUE,84,"RVS 10mm",5,2016-08-29,3,8,924
"1748",2016-08-27,"Aga Scheepsbouw",TRUE,157,"RVS 10mm",5,2016-08-29,2,5,1099
"1749",2016-08-27,"Borculo Maritieme Techniek",TRUE,93,"RVS 10mm",5,2016-08-29,3,4,651
"1750",2016-08-27,"Kimble Building Site Logistics",TRUE,78,"RVS 10mm",5,2016-08-29,9,10,1482
"1751",2016-08-03,"Dai Compressors",TRUE,206,"RVS 10mm",30,2016-08-30,8,3,2266
"1752",2016-08-23,"CamCad",TRUE,98,"RVS 7mm",10,2016-08-30,6,4,980
"1753",2016-08-23,"Staalwerk Leuth",TRUE,123,"RVS 10mm",10,2016-08-30,3,8,1353
"1754",2016-08-23,"Borderwijk Industrial Processing",TRUE,165,"RVS 10mm",10,2016-08-30,9,2,1815
"1755",2016-08-23,"Kimble Building Site Logistics",TRUE,71,"RVS 10mm",10,2016-08-30,9,9,1278
"1756",2016-08-23,"Aga Scheepsbouw",TRUE,181,"RVS 7mm",10,2016-08-30,10,10,3620
"1757",2016-08-28,"CamCad",TRUE,121,"RVS 10mm",5,2016-08-30,2,4,726
"1758",2016-08-28,"SODIA",TRUE,58,"RVS 10mm",5,2016-08-30,7,2,522
"1759",2016-08-28,"Metaal Combinatie Kanfort",TRUE,108,"RVS 7mm",5,2016-08-30,5,6,1188
"1760",2016-08-28,"Office Builders",TRUE,136,"RVS 10mm",5,2016-08-30,5,6,1496
"1761",2016-08-28,"FTME",TRUE,25,"RVS 10mm",5,2016-08-30,4,5,225
"1762",2016-08-29,"KSW",TRUE,69,"RVS 10mm",5,2016-08-31,9,9,1242
"1763",2016-08-29,"Rico Metaal",TRUE,78,"RVS 7mm",5,2016-08-31,10,10,1560
"1764",2016-08-29,"Dai Compressors",TRUE,60,"Staal 7mm",5,2016-08-31,7,10,1020
"1765",2016-08-29,"Kopa Products",TRUE,64,"Staal 7mm",5,2016-08-31,4,6,640
"1766",2016-08-29,"Hattink Spare Parts",TRUE,128,"RVS 7mm",5,2016-08-31,10,10,2560
"1767",2016-08-29,"Andersen Koeltechnologie",TRUE,73,"Staal 7mm",5,2016-08-31,9,7,1168
"1768",2016-08-29,"Breda Containerbouw",TRUE,113,"RVS 10mm",5,2016-08-31,6,8,1582
"1769",2016-08-29,"Aga Scheepsbouw",TRUE,168,"RVS 7mm",5,2016-08-31,8,7,2520
"1770",2016-08-29,"Kuster Roasting Machines",TRUE,134,"Staal 7mm",5,2016-08-31,7,5,1608
"1771",2016-08-29,"Kimble Building Site Logistics",TRUE,100,"RVS 10mm",5,2016-08-31,8,1,900
"1772",2016-08-29,"Office Builders",TRUE,44,"RVS 10mm",5,2016-08-31,10,3,572
"1773",2016-08-29,"Borderwijk Robotics",TRUE,179,"RVS 7mm",5,2016-08-31,9,2,1969
"1774",2016-08-05,"Pol Opleggers",TRUE,186,"Staal 7mm",30,2016-09-01,5,1,1116
"1775",2016-08-25,"Dutch Robot Builders",TRUE,66,"RVS 7mm",10,2016-09-01,10,2,792
"1776",2016-08-25,"Kuster Roasting Machines",TRUE,158,"RVS 10mm",10,2016-09-01,10,1,1738
"1777",2016-08-30,"Karel Nieuwdam",TRUE,135,"RVS 10mm",5,2016-09-01,5,9,1890
"1778",2016-08-30,"Rico Metaal",TRUE,92,"Staal 7mm",5,2016-09-01,8,2,920
"1779",2016-08-30,"Dai Compressors",TRUE,127,"RVS 10mm",5,2016-09-01,1,8,1143
"1780",2016-08-30,"Railtron",TRUE,52,"RVS 7mm",5,2016-09-01,2,8,520
"1781",2016-08-30,"Noach Jachtbouw",TRUE,132,"RVS 10mm",5,2016-09-01,8,10,2376
"1782",2016-08-30,"Borculo Maritieme Techniek",TRUE,67,"RVS 10mm",5,2016-09-01,1,2,201
"1783",2016-08-30,"Dutch Robot Builders",TRUE,148,"Staal 7mm",5,2016-09-01,10,2,1776
"1784",2016-08-26,"Proto Steel",TRUE,121,"RVS 10mm",10,2016-09-02,5,6,1331
"1785",2016-08-26,"Dutch Robot Builders",TRUE,79,"RVS 10mm",10,2016-09-02,10,7,1343
"1786",2016-08-31,"Metaal Combinatie Kanfort",TRUE,117,"RVS 7mm",5,2016-09-02,9,4,1521
"1787",2016-08-31,"Janssen Fencing",TRUE,151,"Staal 7mm",5,2016-09-02,2,3,755
"1788",2016-08-31,"Larson Automotive Engineering",TRUE,98,"RVS 10mm",5,2016-09-02,3,7,980
"1789",2016-08-31,"Bart Speed and Safety",TRUE,122,"RVS 10mm",5,2016-09-02,2,4,732
"1790",2016-08-31,"Wimmers Bouwketen",TRUE,103,"Staal 7mm",5,2016-09-02,9,4,1339
"1791",2016-08-31,"Kimble Building Site Logistics",TRUE,66,"RVS 10mm",5,2016-09-02,1,8,594
"1792",2016-08-27,"Karel Nieuwdam",TRUE,97,"RVS 10mm",10,2016-09-03,3,9,1164
"1793",2016-08-27,"Larson Automotive Engineering",TRUE,98,"RVS 10mm",10,2016-09-03,1,7,784
"1794",2016-08-27,"Borderwijk Industrial Processing",TRUE,103,"RVS 7mm",10,2016-09-03,4,1,515
"1795",2016-09-01,"Larson Automotive Engineering",TRUE,48,"Staal 7mm",5,2016-09-03,9,7,768
"1796",2016-09-01,"Hattink Spare Parts",TRUE,65,"RVS 10mm",5,2016-09-03,5,5,650
"1797",2016-09-01,"Waalwijk Machinebouw",TRUE,115,"RVS 10mm",5,2016-09-03,8,3,1265
"1798",2016-09-01,"Noach Jachtbouw",TRUE,119,"RVS 7mm",5,2016-09-03,4,10,1666
"1799",2016-09-01,"Dutch Robot Builders",TRUE,152,"Staal 7mm",5,2016-09-03,7,6,1976
"1800",2016-09-01,"BASKO",TRUE,78,"RVS 10mm",5,2016-09-03,1,9,780
"1801",2016-08-28,"KSW",TRUE,158,"RVS 10mm",10,2016-09-04,8,5,2054
"1802",2016-08-28,"Aga Scheepsbouw",TRUE,32,"RVS 10mm",10,2016-09-04,9,1,320
"1803",2016-09-02,"Karel Nieuwdam",TRUE,160,"Staal 7mm",5,2016-09-04,5,6,1760
"1804",2016-09-02,"SODIA",TRUE,39,"RVS 7mm",5,2016-09-04,7,6,507
"1805",2016-09-02,"Rico Metaal",TRUE,188,"RVS 7mm",5,2016-09-04,4,3,1316
"1806",2016-09-02,"Proto Steel",TRUE,157,"Staal 7mm",5,2016-09-04,9,6,2355
"1807",2016-09-02,"DTMetal",TRUE,104,"RVS 7mm",5,2016-09-04,6,9,1560
"1808",2016-09-02,"Office Builders",TRUE,172,"RVS 10mm",5,2016-09-04,8,2,1720
"1809",2016-09-02,"Bart Speed and Safety",TRUE,96,"RVS 7mm",5,2016-09-04,3,9,1152
"1810",2016-09-02,"Aga Scheepsbouw",TRUE,122,"RVS 10mm",5,2016-09-04,3,5,976
"1811",2016-09-02,"Sion Engineering",TRUE,211,"RVS 10mm",5,2016-09-04,4,5,1899
"1812",2016-09-02,"Borculo Maritieme Techniek",TRUE,128,"RVS 10mm",5,2016-09-04,4,7,1408
"1813",2016-09-02,"Dutch Robot Builders",TRUE,54,"RVS 7mm",5,2016-09-04,1,6,378
"1814",2016-09-02,"Kimble Building Site Logistics",TRUE,151,"RVS 10mm",5,2016-09-04,6,6,1812
"1815",2016-09-02,"Mink Industrial Metal Ware",TRUE,167,"RVS 10mm",5,2016-09-04,2,1,501
"1816",2016-08-29,"Proto Steel",TRUE,163,"RVS 10mm",10,2016-09-05,10,7,2771
"1817",2016-09-03,"Rico Metaal",TRUE,79,"RVS 7mm",5,2016-09-05,6,2,632
"1818",2016-09-03,"Dai Compressors",TRUE,121,"RVS 10mm",5,2016-09-05,7,6,1573
"1819",2016-09-03,"Bart Speed and Safety",TRUE,162,"RVS 10mm",5,2016-09-05,3,1,648
"1820",2016-09-03,"Borderwijk Robotics",TRUE,67,"RVS 10mm",5,2016-09-05,9,6,1005
"1821",2016-09-03,"Laardam Kasbouw",TRUE,101,"RVS 7mm",5,2016-09-05,5,3,808
"1822",2016-09-03,"Borculo Maritieme Techniek",TRUE,138,"RVS 7mm",5,2016-09-05,5,8,1794
"1823",2016-08-30,"Borderwijk Industrial Processing",TRUE,227,"RVS 7mm",10,2016-09-06,5,5,2270
"1824",2016-09-04,"Proto Steel",TRUE,154,"RVS 7mm",5,2016-09-06,3,8,1694
"1825",2016-09-04,"Larson Automotive Engineering",TRUE,101,"RVS 10mm",5,2016-09-06,10,2,1212
"1826",2016-09-04,"King Truck Parts",TRUE,43,"Staal 7mm",5,2016-09-06,7,3,430
"1827",2016-09-04,"Kimble Building Site Logistics",TRUE,143,"RVS 10mm",5,2016-09-06,3,4,1001
"1828",2016-09-04,"SODIA",TRUE,71,"RVS 10mm",5,2016-09-06,6,3,639
"1829",2016-08-31,"Krom BV",TRUE,109,"RVS 10mm",10,2016-09-07,7,9,1744
"1830",2016-08-31,"DTMetal",TRUE,98,"RVS 10mm",10,2016-09-07,7,3,980
"1831",2016-08-31,"Breda Containerbouw",TRUE,78,"Staal 7mm",10,2016-09-07,5,9,1092
"1832",2016-08-31,"Complete Technologies",TRUE,145,"RVS 7mm",10,2016-09-07,4,7,1595
"1833",2016-09-05,"Waalwijk Machinebouw",TRUE,142,"RVS 10mm",5,2016-09-07,1,10,1562
"1834",2016-09-05,"CamCad",TRUE,38,"Staal 7mm",5,2016-09-07,1,8,342
"1835",2016-09-01,"Mink Industrial Metal Ware",TRUE,108,"RVS 10mm",10,2016-09-08,5,1,648
"1836",2016-09-01,"Kulong Machinery",TRUE,63,"RVS 10mm",10,2016-09-08,6,1,441
"1837",2016-09-06,"Staalwerk Leuth",TRUE,124,"RVS 10mm",5,2016-09-08,4,6,1240
"1838",2016-09-06,"Krom BV",TRUE,227,"RVS 10mm",5,2016-09-08,10,8,4086
"1839",2016-09-06,"Kopa Products",TRUE,131,"RVS 7mm",5,2016-09-08,9,2,1441
"1840",2016-09-06,"Office Builders",TRUE,85,"Staal 7mm",5,2016-09-08,9,7,1360
"1841",2016-09-06,"Borculo Maritieme Techniek",TRUE,65,"RVS 10mm",5,2016-09-08,1,3,260
"1842",2016-09-06,"Mink Industrial Metal Ware",TRUE,17,"Staal 7mm",5,2016-09-08,5,9,238
"1843",2016-09-02,"BASKO",TRUE,194,"Staal 7mm",10,2016-09-09,2,1,582
"1844",2016-09-02,"FTME",TRUE,52,"RVS 10mm",10,2016-09-09,8,7,780
"1845",2016-09-07,"Staalwerk Leuth",TRUE,89,"RVS 10mm",5,2016-09-09,7,6,1157
"1846",2016-09-07,"Larson Automotive Engineering",TRUE,75,"RVS 10mm",5,2016-09-09,2,7,675
"1847",2016-09-07,"Secure Fencing",TRUE,47,"RVS 10mm",5,2016-09-09,10,6,752
"1848",2016-08-14,"Dutch Robot Builders",TRUE,90,"RVS 10mm",30,2016-09-10,9,1,900
"1849",2016-09-03,"Pyro Mechanics",TRUE,132,"RVS 10mm",10,2016-09-10,9,5,1848
"1850",2016-09-08,"Staalwerk Leuth",TRUE,65,"RVS 7mm",5,2016-09-10,7,9,1040
"1851",2016-09-08,"King Truck Parts",TRUE,222,"RVS 10mm",5,2016-09-10,9,10,4218
"1852",2016-09-08,"Maja Metal Art",TRUE,98,"RVS 7mm",5,2016-09-10,7,7,1372
"1853",2016-09-08,"Railtron",TRUE,74,"RVS 10mm",5,2016-09-10,9,1,740
"1854",2016-09-08,"Aga Scheepsbouw",TRUE,238,"Staal 7mm",5,2016-09-10,4,2,1428
"1855",2016-09-08,"Dutch Robot Builders",TRUE,98,"RVS 10mm",5,2016-09-10,8,6,1372
"1856",2016-09-08,"Mink Industrial Metal Ware",TRUE,125,"RVS 7mm",5,2016-09-10,3,9,1500
"1857",2016-08-15,"Dutch Robot Builders",TRUE,82,"RVS 7mm",30,2016-09-11,1,4,410
"1858",2016-09-04,"Karel Nieuwdam",TRUE,82,"Staal 7mm",10,2016-09-11,8,7,1230
"1859",2016-09-04,"Dutch Robot Builders",TRUE,106,"RVS 10mm",10,2016-09-11,4,1,530
"1860",2016-09-04,"FTME",TRUE,77,"RVS 10mm",10,2016-09-11,3,8,847
"1861",2016-09-09,"SODIA",TRUE,121,"Staal 7mm",5,2016-09-11,10,5,1815
"1862",2016-09-09,"Kopa Products",TRUE,116,"Staal 7mm",5,2016-09-11,4,3,812
"1863",2016-09-09,"Borderwijk Industrial Processing",TRUE,109,"Staal 7mm",5,2016-09-11,4,5,981
"1864",2016-09-09,"FTME",TRUE,143,"Staal 7mm",5,2016-09-11,10,9,2717
"1865",2016-09-05,"Janssen Fencing",TRUE,148,"Staal 7mm",10,2016-09-12,1,4,740
"1866",2016-09-10,"Karel Nieuwdam",TRUE,11,"RVS 10mm",5,2016-09-12,1,1,22
"1867",2016-09-10,"Rico Metaal",TRUE,84,"RVS 7mm",5,2016-09-12,7,1,672
"1868",2016-09-10,"Maja Metal Art",TRUE,23,"Staal 7mm",5,2016-09-12,4,5,207
"1869",2016-09-10,"Sion Engineering",TRUE,78,"RVS 10mm",5,2016-09-12,5,1,468
"1870",2016-09-06,"Noach Jachtbouw",TRUE,112,"RVS 7mm",10,2016-09-13,1,1,224
"1871",2016-09-06,"Dutch Robot Builders",TRUE,18,"RVS 7mm",10,2016-09-13,8,3,198
"1872",2016-09-11,"Staalwerk Leuth",TRUE,82,"RVS 7mm",5,2016-09-13,7,5,984
"1873",2016-09-11,"Krom BV",TRUE,126,"RVS 7mm",5,2016-09-13,10,7,2142
"1874",2016-09-11,"Kulong Machinery",TRUE,31,"Staal 7mm",5,2016-09-13,10,8,558
"1875",2016-09-11,"Janssen Fencing",TRUE,126,"RVS 10mm",5,2016-09-13,9,5,1764
"1876",2016-09-11,"Waalwijk Machinebouw",TRUE,67,"RVS 7mm",5,2016-09-13,5,1,402
"1877",2016-09-11,"Borderwijk Robotics",TRUE,116,"RVS 7mm",5,2016-09-13,1,5,696
"1878",2016-09-11,"Borderwijk Industrial Processing",TRUE,68,"RVS 10mm",5,2016-09-13,1,8,612
"1879",2016-09-11,"Borderwijk Robotics",TRUE,150,"RVS 7mm",5,2016-09-13,3,5,1200
"1880",2016-09-07,"Hattink Spare Parts",TRUE,67,"RVS 10mm",10,2016-09-14,5,1,402
"1881",2016-09-12,"Proto Steel",TRUE,66,"RVS 7mm",5,2016-09-14,9,7,1056
"1882",2016-09-12,"DTMetal",TRUE,119,"RVS 7mm",5,2016-09-14,5,4,1071
"1883",2016-09-12,"Sandon Foodprocessing",TRUE,58,"Staal 7mm",5,2016-09-14,7,10,986
"1884",2016-09-12,"Borculo Maritieme Techniek",TRUE,87,"RVS 7mm",5,2016-09-14,8,2,870
"1885",2016-09-08,"Rico Metaal",TRUE,177,"RVS 10mm",10,2016-09-15,7,7,2478
"1886",2016-09-08,"Metaalbouw Veluwe",TRUE,170,"Staal 7mm",10,2016-09-15,5,6,1870
"1887",2016-09-13,"Karel Nieuwdam",TRUE,138,"RVS 7mm",5,2016-09-15,10,10,2760
"1888",2016-09-13,"Kulong Machinery",TRUE,87,"RVS 10mm",5,2016-09-15,3,10,1131
"1889",2016-09-13,"Janssen Fencing",TRUE,140,"RVS 10mm",5,2016-09-15,9,1,1400
"1890",2016-09-13,"Larson Automotive Engineering",TRUE,36,"RVS 10mm",5,2016-09-15,3,3,216
"1891",2016-09-13,"Laardam Kasbouw",TRUE,106,"RVS 10mm",5,2016-09-15,2,2,424
"1892",2016-09-13,"Kuster Roasting Machines",TRUE,85,"RVS 7mm",5,2016-09-15,7,9,1360
"1893",2016-08-20,"BASKO",TRUE,104,"RVS 7mm",30,2016-09-16,3,1,416
"1894",2016-09-09,"Borculo Maritieme Techniek",TRUE,143,"RVS 10mm",10,2016-09-16,5,10,2145
"1895",2016-09-09,"Janssen Fencing",TRUE,168,"RVS 10mm",10,2016-09-16,4,5,1512
"1896",2016-09-14,"Karel Nieuwdam",TRUE,126,"RVS 10mm",5,2016-09-16,7,4,1386
"1897",2016-09-14,"Rico Metaal",TRUE,72,"RVS 7mm",5,2016-09-16,5,3,576
"1898",2016-09-14,"Larson Automotive Engineering",TRUE,41,"Staal 7mm",5,2016-09-16,6,10,656
"1899",2016-09-14,"Breda Containerbouw",TRUE,72,"RVS 10mm",5,2016-09-16,6,5,792
"1900",2016-09-14,"Kimble Building Site Logistics",TRUE,89,"RVS 10mm",5,2016-09-16,7,5,1068
"1901",2016-09-14,"BASKO",TRUE,139,"Staal 7mm",5,2016-09-16,7,5,1668
"1902",2016-09-10,"Kulong Machinery",TRUE,131,"Staal 7mm",10,2016-09-17,7,6,1703
"1903",2016-09-15,"KSW",TRUE,137,"Staal 7mm",5,2016-09-17,4,8,1644
"1904",2016-09-15,"SODIA",TRUE,137,"RVS 7mm",5,2016-09-17,9,1,1370
"1905",2016-09-15,"Kopa Products",TRUE,92,"RVS 10mm",5,2016-09-17,1,4,460
"1906",2016-09-15,"Office Builders",TRUE,48,"RVS 7mm",5,2016-09-17,5,6,528
"1907",2016-09-15,"Railtron",TRUE,90,"RVS 10mm",5,2016-09-17,3,8,990
"1908",2016-09-15,"Uniebouw Isolatietechnologie",TRUE,88,"RVS 10mm",5,2016-09-17,8,10,1584
"1909",2016-09-15,"Kimble Building Site Logistics",TRUE,19,"Staal 7mm",5,2016-09-17,8,9,323
"1910",2016-09-15,"FTME",TRUE,73,"RVS 10mm",5,2016-09-17,8,5,949
"1911",2016-09-15,"CamCad",TRUE,211,"RVS 10mm",5,2016-09-17,6,3,1899
"1912",2016-09-11,"Metaal Combinatie Kanfort",TRUE,139,"RVS 10mm",10,2016-09-18,1,9,1390
"1913",2016-09-11,"BASKO",TRUE,220,"RVS 7mm",10,2016-09-18,3,1,880
"1914",2016-09-16,"Dai Compressors",TRUE,115,"RVS 10mm",5,2016-09-18,9,2,1265
"1915",2016-09-16,"Laardam Kasbouw",TRUE,47,"Staal 7mm",5,2016-09-18,3,6,423
"1916",2016-09-16,"Breda Containerbouw",TRUE,215,"Staal 7mm",5,2016-09-18,2,4,1290
"1917",2016-09-16,"Wimmers Bouwketen",TRUE,78,"RVS 10mm",5,2016-09-18,7,10,1326
"1918",2016-09-16,"Sandon Foodprocessing",TRUE,173,"RVS 10mm",5,2016-09-18,5,4,1557
"1919",2016-09-17,"KSW",TRUE,136,"Staal 7mm",5,2016-09-19,8,10,2448
"1920",2016-09-17,"Rico Metaal",TRUE,44,"RVS 10mm",5,2016-09-19,9,7,704
"1921",2016-09-17,"Larson Automotive Engineering",TRUE,104,"Staal 7mm",5,2016-09-19,10,10,2080
"1922",2016-09-17,"Aga Scheepsbouw",TRUE,130,"Staal 7mm",5,2016-09-19,6,10,2080
"1923",2016-09-17,"Borculo Maritieme Techniek",TRUE,141,"RVS 7mm",5,2016-09-19,7,7,1974
"1924",2016-09-18,"Krom BV",TRUE,8,"RVS 7mm",5,2016-09-20,5,6,88
"1925",2016-09-18,"Proto Steel",TRUE,141,"Staal 7mm",5,2016-09-20,4,3,987
"1926",2016-09-18,"Janssen Fencing",TRUE,8,"RVS 10mm",5,2016-09-20,8,9,136
"1927",2016-09-18,"Office Builders",TRUE,76,"RVS 7mm",5,2016-09-20,9,9,1368
"1928",2016-09-18,"Borderwijk Robotics",TRUE,65,"Staal 7mm",5,2016-09-20,4,8,780
"1929",2016-09-18,"Breda Containerbouw",TRUE,19,"RVS 10mm",5,2016-09-20,1,1,38
"1930",2016-09-18,"BASKO",TRUE,39,"RVS 10mm",5,2016-09-20,3,9,468
"1931",2016-09-19,"Proto Steel",TRUE,69,"RVS 10mm",5,2016-09-21,3,6,621
"1932",2016-09-19,"Kopa Products",TRUE,72,"Staal 7mm",5,2016-09-21,1,7,576
"1933",2016-09-19,"Borculo Maritieme Techniek",TRUE,116,"RVS 10mm",5,2016-09-21,4,5,1044
"1934",2016-09-19,"Kimble Building Site Logistics",TRUE,74,"Staal 7mm",5,2016-09-21,5,3,592
"1935",2016-09-20,"Proto Steel",TRUE,40,"RVS 10mm",5,2016-09-22,6,4,400
"1936",2016-09-20,"Janssen Fencing",TRUE,6,"RVS 7mm",5,2016-09-22,8,6,84
"1937",2016-09-20,"Special Scaffoldings",TRUE,145,"RVS 10mm",5,2016-09-22,1,9,1450
"1938",2016-09-20,"BASKO",TRUE,73,"RVS 10mm",5,2016-09-22,2,1,219
"1939",2016-09-20,"Kimble Building Site Logistics",TRUE,54,"RVS 7mm",5,2016-09-22,9,5,756
"1940",2016-09-20,"Largo Steel Constructions",TRUE,19,"RVS 7mm",5,2016-09-22,1,1,38
"1941",2016-09-16,"Rico Metaal",TRUE,102,"Staal 7mm",10,2016-09-23,9,4,1326
"1942",2016-09-16,"Waalwijk Machinebouw",TRUE,99,"RVS 10mm",10,2016-09-23,8,3,1089
"1943",2016-09-16,"BASKO",TRUE,78,"RVS 7mm",10,2016-09-23,3,4,546
"1944",2016-09-16,"Secure Fencing",TRUE,139,"RVS 10mm",10,2016-09-23,2,7,1251
"1945",2016-09-21,"Rico Metaal",TRUE,60,"Staal 7mm",5,2016-09-23,3,4,420
"1946",2016-09-21,"Metaal Combinatie Kanfort",TRUE,25,"RVS 10mm",5,2016-09-23,5,10,375
"1947",2016-09-21,"Dai Compressors",TRUE,188,"Staal 7mm",5,2016-09-23,1,10,2068
"1948",2016-09-21,"Kopa Products",TRUE,77,"Staal 7mm",5,2016-09-23,4,2,462
"1949",2016-09-21,"King Truck Parts",TRUE,138,"RVS 10mm",5,2016-09-23,9,3,1656
"1950",2016-09-21,"Aga Scheepsbouw",TRUE,147,"Staal 7mm",5,2016-09-23,10,6,2352
"1951",2016-09-21,"BASKO",TRUE,183,"RVS 10mm",5,2016-09-23,1,9,1830
"1952",2016-09-21,"Kuster Roasting Machines",TRUE,19,"RVS 7mm",5,2016-09-23,5,9,266
"1953",2016-09-17,"Kulong Machinery",TRUE,94,"RVS 10mm",10,2016-09-24,3,8,1034
"1954",2016-09-17,"Dutch Robot Builders",TRUE,73,"RVS 10mm",10,2016-09-24,8,2,730
"1955",2016-09-17,"Kimble Building Site Logistics",TRUE,180,"Staal 7mm",10,2016-09-24,8,9,3060
"1956",2016-09-22,"Karel Nieuwdam",TRUE,136,"RVS 10mm",5,2016-09-24,2,7,1224
"1957",2016-09-22,"Metaal Combinatie Kanfort",TRUE,135,"RVS 7mm",5,2016-09-24,9,8,2295
"1958",2016-09-22,"Janssen Fencing",TRUE,147,"RVS 10mm",5,2016-09-24,2,3,735
"1959",2016-09-22,"DTMetal",TRUE,129,"Staal 7mm",5,2016-09-24,1,5,774
"1960",2016-09-22,"Borderwijk Robotics",TRUE,129,"RVS 10mm",5,2016-09-24,6,10,2064
"1961",2016-09-22,"Laardam Kasbouw",TRUE,134,"RVS 7mm",5,2016-09-24,7,3,1340
"1962",2016-09-22,"Breda Containerbouw",TRUE,95,"Staal 7mm",5,2016-09-24,8,6,1330
"1963",2016-09-22,"Complete Technologies",TRUE,107,"Staal 7mm",5,2016-09-24,8,9,1819
"1964",2016-09-18,"Borderwijk Industrial Processing",TRUE,87,"RVS 10mm",10,2016-09-25,4,7,957
"1965",2016-09-18,"Aga Scheepsbouw",TRUE,134,"RVS 10mm",10,2016-09-25,2,5,938
"1966",2016-09-23,"Staalwerk Leuth",TRUE,238,"Staal 7mm",5,2016-09-25,3,4,1666
"1967",2016-09-23,"SODIA",TRUE,65,"RVS 10mm",5,2016-09-25,5,4,585
"1968",2016-09-23,"Proto Steel",TRUE,105,"RVS 10mm",5,2016-09-25,4,1,525
"1969",2016-09-23,"Pol Opleggers",TRUE,213,"RVS 10mm",5,2016-09-25,5,2,1491
